anchor,anchor_diagnostics_anchor_in_candidate_nodes,anchor_diagnostics_anchor_in_response_text,anchor_diagnostics_anchor_incident_candidate_edges,anchor_diagnostics_anchor_required,anchor_diagnostics_anchor_response_adherent,arm_decision_admission,arm_decision_eligible_arm_count,arm_decision_epoch_id,arm_decision_epoch_refreshed,arm_decision_policy,arm_decision_reason,arm_decision_selected_arm,batch_candidate_edges,batch_candidate_nodes,batch_count_novelty,batch_historical_edge_mass,batch_historical_edge_mass_noisy_or,batch_historical_node_mass,batch_htsn_combined,batch_htsn_combined_noisy_or,batch_htsn_edge,batch_htsn_edge_noisy_or,batch_htsn_node,batch_new_edges,batch_new_nodes,batch_retrospective_edge_mass,batch_retrospective_edge_mass_noisy_or,batch_retrospective_gain,batch_retrospective_node_mass,batch_rtsn_combined,batch_rtsn_combined_noisy_or,batch_y_ha,decision_reason,effective_fewa_reward,evaluation_degree_weighted_node_coverage,evaluation_edge_pair_precision,evaluation_edge_pair_recall,evaluation_edge_tsc_noisy_or_rank,evaluation_edge_tsc_rank,evaluation_edge_tsc_raw,evaluation_matched_directed_edge_pairs,evaluation_matched_nodes,evaluation_node_autc_rank,evaluation_node_precision,evaluation_node_recall,evaluation_node_tsc_burt_balanced,evaluation_node_tsc_burt_effective,evaluation_node_tsc_collision_diversity,evaluation_node_tsc_degree,evaluation_node_tsc_rank,evaluation_node_tsc_raw,evaluation_pagerank_weighted_node_coverage,evaluation_recovered_edge_pairs,evaluation_recovered_nodes,evaluation_spearman_bnrr_online_vs_truth,evaluation_spearman_matched_nodes,evaluation_spearman_sensitivity_online_vs_truth,evaluation_top10_sensitive_nodes_recovered,evaluation_top20_sensitive_nodes_recovered,evaluation_top50_sensitive_nodes_recovered,evaluation_top5_sensitive_nodes_recovered,evaluation_undirected_edge_pair_precision,evaluation_undirected_edge_pair_recall,gain_graph,gain_meaningful,gain_relation,gain_sensitive,mode,mode_decision_available_arm_count,mode_decision_effective_htsn_threshold,mode_decision_epsilon,mode_decision_explore_suppressed,mode_decision_mode,mode_decision_reason,mode_decision_recent_explore_success_rate,mode_decision_recent_htsn,parser_candidate_edges,parser_candidate_nodes_with_endpoints,parser_citation_rejected_compact_edges,parser_compact_format_edges,parser_graph_filter_status,parser_graphrag_query_attempts,parser_kept_edges,parser_kept_nodes_explicit,parser_raw_edges,parser_raw_nodes,parser_response_characters,parser_source,query_generation_anchor_present,query_generation_anchor_rejected_queries,query_generation_anchor_required,query_generation_attempts,query_generation_domain_query_signature,query_generation_fallback_reason,query_generation_generation_error_attempts,query_generation_last_generation_error,query_generation_max_similarity,query_generation_rejected_similar_queries,query_generation_similarity_rejected_queries,query_generation_source,raw_batch_reward,reward,reward_attribution_warning,turn
CLINICAL TRIAL,True,True,23,True,True,,636,20,False,topology_pl_fewa,fewa_filtered_least_pulled,CLINICAL TRIAL,23,24,0.2978723404255319,12.724056603773585,12.816021048415802,0.22169811320754718,0.2754415897230028,0.2773982800345393,0.553219852337982,0.557218306452861,0.009237421383647798,13,1,12.88845553822153,12.943257293474264,0.003477652153055233,0.22074882995319814,0.27891924187605804,0.2800852366686694,12.945754716981131,fewa(0.0686),0.025284677181603772,0.8093161200279134,0.9249291784702549,0.4287590282337492,0.4324716120253873,0.43492120128475725,0.4143177475916817,1306,722,0.7516560480841086,0.882640586797066,0.6129032258064516,0.8180030701548496,0.8248624314154196,0.7199771501753002,0.8093161200279134,0.6894583497501174,0.7661461223530216,0.7164704414807741,1412,818,0.633514269002356,722,0.633514269002356,10,20,49,5,0.9793322734499205,0.42986741102581993,True,True,True,True,exploit,636,0.03432375430874205,0.0686475086174841,False,exploit,fewa(0.0686),,0.2383706339192906,23,24,0,0,disabled,1,23,14,23,14,17442,live,True,0,True,1,1 2 3 4 all and any cancer care centers clinical cns connected ctdna directly entities excluding institute insurance library lymphoma medical medicine metastasis multidisciplinary named national nccn of phase primary relationship retrieve s sponsor states study surgery team testing to treatment trial trials type u united via,none,0,,0.3137254901960784,0,0,fixed_anchor_dynamic,0.025284677181603772,0.025284677181603772,False,74
HEAD AND NECK CANCER,True,True,20,True,True,,641,21,True,topology_pl_fewa,globally_unpulled_topology_prior,HEAD AND NECK CANCER,20,19,0.6666666666666666,16.258190327613104,17.303742446109695,1.545241809672387,0.45649825993039717,0.48330728860979694,0.8129095163806552,0.8651871223054848,0.08132851629854669,19,7,18.750771604938272,18.882055779416245,0.06389980907878301,1.5447530864197532,0.5203980690091802,0.5237643298932307,17.80343213728549,fewa(0.0673),0.034772328393135724,0.8147243545010467,0.9259259259259259,0.4349967170059094,0.43890141813379535,0.44152889011521884,0.4198778614397095,1325,729,0.7579442711112063,0.8836363636363637,0.6188455008488964,0.8221545404433823,0.828038701033094,0.724007042415852,0.8147243545010467,0.6967355529815333,0.7709402817557766,0.7210786371883727,1431,825,0.6361119678037627,729,0.6361119678037627,10,20,49,5,0.9796078431372549,0.4357990230286113,True,True,True,True,exploit,641,0.033637279222567214,0.06727455844513443,False,exploit,fewa(0.0673),,0.22189032441291076,20,19,0,0,disabled,1,20,18,20,18,10665,live,True,0,True,1,all and any cancer connected directly during entities exam excluding head medical named neck physical pregnancy preventing radiation relationship retrieve therapy to treatment type via,none,0,,0.6333333333333333,0,0,fixed_anchor_dynamic,0.034772328393135724,0.034772328393135724,False,75
CLINICAL PRE-SURGERY STAGE,True,True,3,True,True,,648,21,False,topology_pl_fewa,globally_unpulled_topology_prior,CLINICAL PRE-SURGERY STAGE,3,4,0.14285714285714285,0.6458333333333334,0.8745659722222222,0,0.09226190476190477,0.12493799603174603,0.2152777777777778,0.29152199074074076,0.0,1,0,0.5887345679012346,0.8308607443606157,-0.00815696649029983,0,0.08410493827160494,0.11869439205151654,0.6458333333333334,fewa(0.0659),0.0012613932291666667,0.8147243545010467,0.9259776536312849,0.43532501641497046,0.4391919870120263,0.44177658115551816,0.41992424844633675,1326,729,0.7579442711112063,0.8836363636363637,0.6188455008488964,0.8221545404433823,0.828038701033094,0.724007042415852,0.8147243545010467,0.6967355529815333,0.7709402817557766,0.7210786371883727,1432,825,0.6367691297498562,729,0.6367691297498562,10,20,49,5,0.9796238244514106,0.4361479413817167,True,True,True,True,exploit,648,0.03296453363811587,0.06592906727623174,False,exploit,fewa(0.0659),,0.22172302694688692,3,4,0,0,disabled,1,3,3,3,3,2368,live,True,0,True,1,all already any be clinical connected directly entities excluding known medical named pre relationship retrieve stage surgery to type via,none,0,,0.6086956521739131,0,0,fixed_anchor_dynamic,0.0012613932291666667,0.0012613932291666667,False,76
HEMATURIA,True,True,1,True,True,,648,21,False,topology_pl_fewa,globally_unpulled_topology_prior,HEMATURIA,1,2,0.6666666666666666,0.22067901234567902,0.39265879820149363,0.22067901234567902,0.147119341563786,0.20444593684905754,0.22067901234567902,0.39265879820149363,0.11033950617283951,1,1,0.6479198767334361,0.7254968530464079,0.1423002783643085,0.22033898305084745,0.2894196199280945,0.3152786120324184,0.44135802469135804,fewa(0.0646),0.0008620273919753087,0.8148988136775994,0.9260293091416608,0.4356533158240315,0.43940818397220927,0.44198001440056994,0.4199609205950316,1327,730,0.7580952340858248,0.8837772397094431,0.6196943972835314,0.8223556144030871,0.8282660413942772,0.72446552240848,0.8148988136775994,0.696985878107955,0.7712350046768706,0.721579480644937,1433,826,0.6372236446981863,730,0.6372236446981863,10,20,49,5,0.9796397807361003,0.43649685973482205,True,True,True,True,exploit,648,0.03230524296535355,0.0646104859307071,False,exploit,fewa(0.0646),,0.20786970098788277,1,2,0,0,disabled,1,1,1,1,1,615,live,True,0,True,1,all any bladder cancer connected directly entities excluding hematuria medical named relationship retrieve to type via,none,0,,0.6666666666666666,0,0,fixed_anchor_dynamic,0.0008620273919753087,0.0008620273919753087,False,77
LARYNGEAL CANCER,True,True,5,True,True,,649,22,True,topology_pl_fewa,globally_unpulled_topology_prior,LARYNGEAL CANCER,5,7,0.3333333333333333,2.286594761171032,2.5982814618198917,0.0,0.19054956343091933,0.21652345515165763,0.4573189522342064,0.5196562923639784,0.0,3,1,2.3952234206471497,2.7922227155206185,0.009052388289676472,0.0,0.1996019517205958,0.23268522629338487,2.286594761171032,fewa(0.0633),0.004466005392912172,0.8148988136775994,0.9261838440111421,0.4366382140512147,0.4403704208836551,0.44285082467533765,0.4202333755082404,1330,730,0.7580952340858248,0.8827085852478839,0.6196943972835314,0.8223556144030871,0.8282660413942772,0.72446552240848,0.8148988136775994,0.696985878107955,0.7712350046768706,0.721579480644937,1436,827,0.6379879909682148,730,0.6379879909682148,10,20,49,5,0.9796875,0.43754361479413817,True,True,True,True,exploit,649,0.03165913810604648,0.06331827621209296,False,exploit,fewa(0.0633),,0.19426421919581816,5,7,0,0,disabled,1,5,5,5,5,5592,live,True,0,True,1,all any cancer connected directly entities esophageal excluding laryngeal medical named relationship retrieve to type via,none,0,,0.7777777777777778,0,0,fixed_anchor_dynamic,0.004466005392912172,0.004466005392912172,False,78
PDEMA/MOHS PROCEDURE,True,True,1,True,True,,649,22,False,topology_pl_fewa,globally_unpulled_topology_prior,PDEMA/MOHS PROCEDURE,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0621),0.0,0.8148988136775994,0.9261838440111421,0.4366382140512147,0.4403704208836551,0.44285082467533765,0.4202333755082404,1330,730,0.7580952340858248,0.8827085852478839,0.6196943972835314,0.8223556144030871,0.8282660413942772,0.72446552240848,0.8148988136775994,0.696985878107955,0.7712350046768706,0.721579480644937,1436,827,0.6379879909682148,730,0.6379879909682148,10,20,49,5,0.9796875,0.43754361479413817,False,False,False,False,exploit,649,0.03102595534392555,0.0620519106878511,False,exploit,fewa(0.0621),,0.232374131882002,1,2,0,0,disabled,1,1,1,1,1,568,live,True,0,True,1,all already any be connected directly entities excluding known medical mohs named pdema procedure relationship retrieve to type via,none,0,,0.6956521739130435,0,0,fixed_anchor_dynamic,0.0,0.0,False,79
RELAPSE,True,True,1,True,True,,649,22,False,topology_pl_fewa,globally_unpulled_topology_prior,RELAPSE,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0608),0.0,0.8148988136775994,0.9261838440111421,0.4366382140512147,0.4403704208836551,0.44285082467533765,0.4202333755082404,1330,730,0.7580952340858248,0.8827085852478839,0.6196943972835314,0.8223556144030871,0.8282660413942772,0.72446552240848,0.8148988136775994,0.696985878107955,0.7712350046768706,0.721579480644937,1436,827,0.6379879909682148,730,0.6379879909682148,10,20,49,5,0.9796875,0.43754361479413817,False,False,False,False,exploit,649,0.030405436237047036,0.06081087247409407,False,exploit,fewa(0.0608),,0.17728581393740145,1,2,0,0,disabled,1,1,1,1,1,922,live,True,0,True,1,all and any cns connected directly entities excluding lymphoma medical named primary relapse relationship retrieve to treatment type via,none,0,,0.5909090909090909,0,0,fixed_anchor_dynamic,0.0,0.0,False,80
MEDICAL HISTORY,True,True,11,True,True,,649,23,True,topology_pl_fewa,globally_unpulled_topology_prior,MEDICAL HISTORY,11,11,0.45454545454545453,8.144838212634822,8.720680862581048,0.21956856702619415,0.3802003081664098,0.40637497407305645,0.7404398375122565,0.7927891693255499,0.019960778820563106,9,1,8.536153846153846,8.887857988165681,0.01780668484058323,0.22,0.39800699300699305,0.4139935449166219,8.364406779661016,fewa(0.0596),0.01633673199152542,0.8157711095603629,0.9266435986159169,0.4395929087327643,0.4434229315763621,0.44594383411079436,0.42376435066131984,1339,731,0.759761639040278,0.8828502415458938,0.6205432937181664,0.8233199312375565,0.8293118070557202,0.7261029509535798,0.8157711095603629,0.6984589451980512,0.7724804363305137,0.7219564982265059,1445,828,0.6365500105063724,731,0.6365500105063724,10,20,49,5,0.9798136645962733,0.44033496161898117,True,True,True,True,exploit,649,0.029797327512306095,0.05959465502461219,False,exploit,fewa(0.0596),,0.08598616195132203,11,11,0,0,disabled,1,11,10,11,10,4962,live,True,0,True,1,all and any blood connected directly entities excluding general health history medical named relationship retrieve tests to transfusion type via,none,0,,0.5652173913043478,0,0,fixed_anchor_dynamic,0.01633673199152542,0.01633673199152542,False,81
NCCN GUIDELINES FOR PATIENTS: DISTRESS DURING CANCER CARE,True,True,1,True,True,,650,23,False,topology_pl_fewa,globally_unpulled_topology_prior,NCCN GUIDELINES FOR PATIENTS: DISTRESS DURING CANCER CARE,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0584),0.0,0.8157711095603629,0.9266435986159169,0.4395929087327643,0.4434229315763621,0.44594383411079436,0.42376435066131984,1339,731,0.759761639040278,0.8828502415458938,0.6205432937181664,0.8233199312375565,0.8293118070557202,0.7261029509535798,0.8157711095603629,0.6984589451980512,0.7724804363305137,0.7219564982265059,1445,828,0.6365500105063724,731,0.6365500105063724,10,20,49,5,0.9798136645962733,0.44033496161898117,False,False,False,False,exploit,650,0.029201380962059972,0.058402761924119945,False,exploit,fewa(0.0584),,0.14357384263222303,1,2,0,0,disabled,1,1,1,1,1,3611,live,True,0,True,1,all already any as cancer care connected connections directly distress during entities excluding for guidelines known listed medical named nccn patients relationship retrieve to type via,none,0,,0.5,0,0,fixed_anchor_dynamic,0.0,0.0,False,82
MEDICAL HISTORY,True,True,8,True,True,,650,23,False,topology_pl_fewa,fewa_filtered_least_pulled,MEDICAL HISTORY,8,9,0.058823529411764705,0.9207692307692308,0.9382,0,0.05416289592760181,0.05518823529411765,0.11509615384615385,0.117275,0.0,1,0,0.936923076923077,0.9777289940828402,0.0009502262443438908,0,0.0551131221719457,0.05751347024016707,0.9207692307692308,fewa(0.0572),0.0017983774038461539,0.8157711095603629,0.926002766251729,0.4395929087327643,0.4434229315763621,0.44594383411079436,0.42376435066131984,1339,731,0.759761639040278,0.8828502415458938,0.6205432937181664,0.8233199312375565,0.8293118070557202,0.7261029509535798,0.8157711095603629,0.6984589451980512,0.7724804363305137,0.7219564982265059,1446,828,0.6344887721004802,731,0.6344887721004802,10,20,49,5,0.9790535298681148,0.44033496161898117,True,True,True,True,exploit,650,0.028617353342818775,0.05723470668563755,False,exploit,fewa(0.0572),,0.11414997431946583,8,9,0,0,disabled,1,8,8,8,8,2898,live,True,0,True,1,all and any blood care connected directly entities excluding family general health history medical named relationship retrieve surgery team tests to transfusion type via,none,0,,0.8333333333333334,0,0,fixed_anchor_dynamic,0.0017983774038461539,0.0017983774038461539,False,83
ULTRASOUND,True,True,28,True,True,,650,24,True,topology_pl_fewa,globally_unpulled_topology_prior,ULTRASOUND,28,25,0.5849056603773585,20.371538461538464,21.496052071005916,1.7538461538461543,0.41746008708272864,0.4386773249972089,0.7275549450549451,0.7677161453930684,0.07015384615384618,23,8,22.67147192716236,22.869164204743008,0.04374471149716652,1.772382397572079,0.46120479857989516,0.4649348415531149,22.12538461538462,fewa(0.0561),0.04321364182692308,0.8203070481507327,0.9271613342409802,0.44714379514116875,0.45119108519614615,0.45389360242886684,0.4300328068578733,1362,739,0.7652535830095424,0.8839712918660287,0.6273344651952462,0.8274543888100352,0.8331260731155723,0.7314225234132007,0.8203070481507327,0.7049918385121484,0.7774843388488978,0.7278437675442769,1469,836,0.6380777135220138,739,0.6380777135220138,10,20,49,5,0.9793577981651376,0.44696441032798323,True,True,True,True,exploit,650,0.0280450062759624,0.0560900125519248,False,exploit,fewa(0.0561),,0.08687264081880233,28,25,0,0,disabled,1,28,23,28,23,17766,live,True,0,True,1,all and any biopsy connected directly entities excluding lymph medical named node relationship retrieve to transabdominal type ultrasound via,none,0,,0.6,0,0,fixed_anchor_dynamic,0.04321364182692308,0.04321364182692308,False,84
ISOPSA,True,True,3,True,True,,659,24,False,topology_pl_fewa,globally_unpulled_topology_prior,ISOPSA,54,62,0.07758620689655173,3.7989377845220034,4.331591757410524,0.0,0.03274946365967244,0.037341308253539,0.07035069971337043,0.08021466217426897,0.0,6,3,4.257942511346444,5.033220536435649,0.007765169341527406,0.44175491679273826,0.04051463300119985,0.04719806425196885,3.7989377845220034,fewa(0.0550),0.007419800360394538,0.8220516399162596,0.9274576271186441,0.44911359159553516,0.4531297814707385,0.4557728799829307,0.4310132901035984,1368,742,0.767543439046943,0.8843861740166865,0.629881154499151,0.8291955307664808,0.834847364421674,0.7336609845536783,0.8220516399162596,0.7073825175301629,0.7795197060102979,0.7344110848474489,1475,839,0.636474530383455,742,0.636474530383455,10,20,49,5,0.9794520547945206,0.44905792044661547,True,True,True,True,exploit,659,0.02748410615044315,0.0549682123008863,False,exploit,fewa(0.0550),,0.17036465823534805,54,62,0,0,disabled,1,54,57,54,57,37245,live,True,0,True,1,distinct isopsa labels m match n name r return type,none,0,,0.043478260869565216,0,0,fixed_anchor_dynamic,0.007419800360394538,0.007419800360394538,False,85
STEM CELL RESCUE,True,True,1,True,True,,661,24,False,topology_pl_fewa,fewa_filtered_least_pulled,STEM CELL RESCUE,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0539),0.0,0.8220516399162596,0.9274576271186441,0.44911359159553516,0.4531297814707385,0.4557728799829307,0.4310132901035984,1368,742,0.767543439046943,0.8843861740166865,0.629881154499151,0.8291955307664808,0.834847364421674,0.7336609845536783,0.8220516399162596,0.7073825175301629,0.7795197060102979,0.7344110848474489,1475,839,0.636474530383455,742,0.636474530383455,10,20,49,5,0.9794520547945206,0.44905792044661547,False,False,False,False,exploit,661,0.026934424027434286,0.05386884805486857,False,exploit,fewa(0.0539),,0.17691455096728254,1,2,0,0,disabled,1,1,1,1,1,1454,live,True,0,True,1,all and any blood care cell checkups chemotherapy cns connected directly dose entities excluding harvest health high lymphoma medical multidisciplinary named primary relapse relationship removal replacement rescue retrieve stem supportive team test tests to transfusion treatment type via,none,0,,0.5,0,0,fixed_anchor_dynamic,0.0,0.0,False,86
COMPLETE REMISSION,True,True,6,True,True,,661,25,True,topology_pl_fewa,globally_unpulled_topology_prior,COMPLETE REMISSION,50,56,0.29245283018867924,23.11346444780636,23.935354446227123,1.3252647503782147,0.23055404903947713,0.23830772826986166,0.46226928895612723,0.47870708892454245,0.023665441971039546,25,6,24.341317365269468,24.719240784897277,0.011621976268397755,1.3293413173652695,0.24217602530787488,0.2457413405873825,24.438729198184575,fewa(0.0528),0.04773189296520425,0.8257152826238661,0.9286666666666666,0.45732107682206175,0.4615797994002578,0.46447075765377416,0.4393712360133574,1393,748,0.7720452053155523,0.8852071005917159,0.634974533106961,0.8328399453693316,0.8384279751103101,0.7378460839735642,0.8257152826238661,0.7117743163457843,0.7834898056856767,0.7388404307509141,1500,845,0.6406374833392692,748,0.6406374833392692,10,20,49,5,0.9798206278026906,0.45743196092114446,True,True,True,True,exploit,661,0.026395735546885603,0.052791471093771206,False,exploit,fewa(0.0528),,0.10087448933400059,50,56,0,0,disabled,1,50,56,50,56,27990,live,True,0,True,1,anal cancer complete disease distinct in labels m match n name not persistent r remission return type where,none,0,,0.47368421052631576,0,0,fixed_anchor_dynamic,0.04773189296520425,0.04773189296520425,False,87
BETOBACCOFREE.GOV,False,True,0,True,False,,668,25,False,topology_pl_fewa,globally_unpulled_topology_prior,BETOBACCOFREE.GOV,0,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,fewa(0.0517),0.0,0.8257152826238661,0.9286666666666666,0.45732107682206175,0.4615797994002578,0.46447075765377416,0.4393712360133574,1393,748,0.7720452053155523,0.8841607565011821,0.634974533106961,0.8328399453693316,0.8384279751103101,0.7378460839735642,0.8257152826238661,0.7117743163457843,0.7834898056856767,0.7388404307509141,1500,846,0.6406374833392692,748,0.6406374833392692,10,20,49,5,0.9798206278026906,0.45743196092114446,True,False,False,False,exploit,668,0.025867820835947887,0.051735641671895774,False,exploit,fewa(0.0517),,0.146985299141896,0,1,0,0,disabled,1,0,1,0,1,893,live,True,0,True,1,betobaccofree cancer cdc distinct gov in labels m match n name not quitting r return smokefree smoking tobacco treatment type vaping where,none,0,,0.48148148148148145,0,0,fixed_anchor_dynamic,0.0,0.0,True,88
ANAL CANCER FOUNDATION,True,True,23,True,True,,668,25,False,topology_pl_fewa,globally_unpulled_topology_prior,ANAL CANCER FOUNDATION,23,24,0.5319148936170213,17.579341317365273,19.261582187421567,0.4431137724550898,0.38345649127277365,0.41924885021014163,0.7643191877115336,0.8374600951052855,0.018463073852295408,23,2,22.518545994065285,22.76357654817776,0.10497396519543778,0.43768545994065283,0.4884304564682114,0.4936438725131577,18.02245508982036,fewa(0.0507),0.035200107597305394,0.8260642009769714,0.9146421536441235,0.45732107682206175,0.4615797994002578,0.46447075765377416,0.4393712360133574,1393,750,0.772391390808175,0.8844339622641509,0.6366723259762309,0.8332420932887412,0.8388826558326765,0.7387630439588202,0.8260642009769714,0.7122749665986274,0.7840792515278647,0.739559289414345,1523,848,0.6346218974008442,750,0.6346218974008442,10,20,49,5,0.9632623071271125,0.45743196092114446,True,True,True,True,exploit,668,0.02535046441922893,0.05070092883845786,False,exploit,fewa(0.0507),,0.13615271995637562,23,24,0,0,disabled,1,23,23,23,23,11163,live,True,0,True,1,anal cancer distinct foundation in m match n name nccn not peer program r return support thom to type where,none,0,,0.52,0,0,fixed_anchor_dynamic,0.035200107597305394,0.035200107597305394,False,89
BASAL CELL SKIN CANCER,True,True,10,True,True,,674,26,True,topology_pl_fewa,globally_unpulled_topology_prior,BASAL CELL SKIN CANCER,19,15,0.47058823529411764,11.180267062314542,12.051098891422836,0.43768545994065283,0.3417044859486822,0.36731718680480846,0.5884351085428706,0.634268362706465,0.02917903066271019,14,2,13.04733727810651,13.648197060677147,0.054875743776343966,0.4363905325443787,0.39658022972502616,0.41425257627122136,11.617952522255194,fewa(0.0500),0.022691313520029677,0.8271109560362875,0.9154196486662329,0.4619172685489166,0.46624360260592584,0.4691514010339219,0.4443536090745623,1407,752,0.7734636473119901,0.8847058823529412,0.6383701188455009,0.8339751589409558,0.8394282726995164,0.739719871769522,0.8271109560362875,0.7137035972757497,0.7850610508015058,0.7406804551928186,1537,850,0.6368938462293833,752,0.6368938462293833,10,20,49,5,0.9636363636363636,0.4623168178646197,True,True,True,True,exploit,674,0.025,0.05,False,exploit,fewa(0.0500),,0.12935200079438464,19,15,0,0,disabled,1,19,15,19,15,13772,live,True,0,True,1,basal cancer cell distinct for guidelines in m match metastasis n name nccn not patients r recurrence return skin where,none,0,,0.42857142857142855,0,0,fixed_anchor_dynamic,0.022691313520029677,0.022691313520029677,False,90
PELVIC EXENTERATION,True,True,9,True,True,,676,26,False,topology_pl_fewa,globally_unpulled_topology_prior,PELVIC EXENTERATION,48,41,0.38202247191011235,19.9896449704142,21.81111261860579,1.1967455621301775,0.23804933182634133,0.2585152604577075,0.41645093688362916,0.4543981795542873,0.029188916149516523,29,5,25.928257686676417,27.76908833863178,0.076935780121937,2.105417276720351,0.31498511194827833,0.3356686024196869,21.18639053254438,fewa(0.0500),0.04137966900887574,0.8304256803907886,0.9144316730523627,0.4701247537754432,0.47448414700881664,0.4772327218330407,0.4528904855184358,1432,757,0.7784971941756755,0.8853801169590644,0.6426146010186757,0.8373201324271143,0.8428042770630875,0.744782415553666,0.8304256803907886,0.7191418736169146,0.789238240062448,0.7436700797590674,1566,855,0.6500488582021737,757,0.6500488582021737,10,20,49,5,0.9643366619115549,0.47173761339846476,True,True,True,True,exploit,676,0.025,0.05,False,exploit,fewa(0.0500),,0.19114300525218658,48,41,0,0,disabled,1,48,41,48,41,29462,live,True,0,True,1,distinct ebrt exenteration in m match n name not pelvic r return type where,none,0,,0.5238095238095238,0,0,fixed_anchor_dynamic,0.04137966900887574,0.04137966900887574,False,91
PHARYNGOSCOPY,True,True,1,True,True,,683,26,False,topology_pl_fewa,globally_unpulled_topology_prior,PHARYNGOSCOPY,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0500),0.0,0.8304256803907886,0.9144316730523627,0.4701247537754432,0.47448414700881664,0.4772327218330407,0.4528904855184358,1432,757,0.7784971941756755,0.8853801169590644,0.6426146010186757,0.8373201324271143,0.8428042770630875,0.744782415553666,0.8304256803907886,0.7191418736169146,0.789238240062448,0.7436700797590674,1566,855,0.6500488582021737,757,0.6500488582021737,10,20,49,5,0.9643366619115549,0.47173761339846476,False,False,False,False,exploit,683,0.025,0.05,False,exploit,fewa(0.0500),,0.23875287161745487,1,2,0,0,disabled,1,1,1,1,1,735,live,True,0,True,1,distinct in m match n name not panendoscopy pharyngoscopy r return type where,none,0,,0.6875,0,0,fixed_anchor_dynamic,0.0,0.0,False,92
CANCER,True,True,13,True,True,,683,27,True,topology_pl_fewa,globally_unpulled_topology_prior,CANCER,14,15,0.2413793103448276,5.855051244509516,5.948995581889391,0.2130307467057101,0.2092442065936285,0.21248366650327935,0.418217946036394,0.4249282558492422,0.014202049780380673,6,1,5.907894736842104,5.971823060941829,0.0018114497887066205,0.21271929824561403,0.21105565638233512,0.21326008135129113,6.068081991215227,fewa(0.0500),0.01185172263909224,0.8311235170969993,0.9141221374045801,0.4717662508207485,0.4761824657810318,0.47899006153054324,0.45491885461074055,1437,758,0.7793619926257813,0.8855140186915887,0.6434634974533107,0.8378888554688233,0.8432589577854539,0.7453937222105034,0.8311235170969993,0.7202313063416665,0.7899188734937681,0.7448024924707722,1572,856,0.6507016807244502,758,0.6507016807244502,10,20,49,5,0.9637784090909091,0.47348220516399164,True,True,True,True,exploit,683,0.025,0.05,False,exploit,fewa(0.0500),,0.19264206180955942,14,15,0,0,disabled,1,14,15,14,15,10141,live,True,0,True,1,acute and bladder cancer cns distinct germline head imaging in leukemia lymphoma m match mutation myeloid n name neck not pet primary quitting r return scan smoking staging testing tests tumor type where,none,0,,0.34146341463414637,0,0,fixed_anchor_dynamic,0.01185172263909224,0.01185172263909224,False,93
U.S. NATIONAL LIBRARY OF MEDICINE (NLM),True,True,2,True,True,,684,27,False,topology_pl_fewa,globally_unpulled_topology_prior,U.S. NATIONAL LIBRARY OF MEDICINE (NLM),25,23,0.22916666666666666,7.652777777777778,8.591694880476043,0,0.15943287037037038,0.17899364334325088,0.3061111111111111,0.3436677952190417,0.0,11,0,9.654744525547445,10.439581224359316,0.04170764057853471,0,0.2011405109489051,0.21749127550748573,7.652777777777778,fewa(0.0500),0.014946831597222222,0.8311235170969993,0.9147188881869868,0.47537754432042023,0.479786112174625,0.4824775757960514,0.45801891508215037,1448,758,0.7793619926257813,0.8855140186915887,0.6434634974533107,0.8378888554688233,0.8432589577854539,0.7453937222105034,0.8311235170969993,0.7202313063416665,0.7899188734937681,0.7448024924707722,1583,856,0.6551532581180992,758,0.6551532581180992,10,20,49,5,0.9640084685956246,0.47662247034194,True,True,True,True,exploit,684,0.025,0.05,False,exploit,fewa(0.0500),,0.23449090312828513,25,23,0,0,disabled,1,25,23,25,23,33633,live,True,0,True,1,distinct library m match medicine n name national nlm of r return s type u,none,0,,0.47058823529411764,0,0,fixed_anchor_dynamic,0.014946831597222222,0.014946831597222222,False,94
